Molecule	PC1	PC2	PC3	PC4	PC5
diethyl_sulfide	-3.8318885585316003	-5.9176820265232655	1.2157637595625173	0.04772514337115527	0.3034545368931256
difluorodichloromethane	-3.847783072660304	-13.573593634063347	-7.650329638260364	1.9611023126804614	-1.195463089786843
dimethylamine	-3.6101279932297605	-4.757167799104888	2.631731578642543	-0.2215408411726243	0.585531725067213
Dimethyl_3-methyl-4-nitrophenol_thiophosphate	5.17886451224711	1.7913454368115707	-4.9834802964992075	10.318190966158514	7.153125593894483
dimethyl_disulfide	-1.5389413815721145	-6.370842175468333	0.9148144313085178	0.4542823523064087	0.5015819138381944
dimethyl_ether	-3.036616099761411	-3.4470981386764254	4.7862953194285565	-0.8175671393623332	1.4049503274204718
Dimethyl_glutarate	-0.22481754068172788	14.835569462906413	-1.4349588174695194	-6.117694044662128	-10.765983021853256
dimethyl_sulfide	-3.835329716057889	-5.855310901666665	1.269592305484829	0.043371085794984506	0.2983840768231221
dipropylamine	-3.5749189576097886	-4.59732892435498	2.8385287267881387	-0.2653676518424335	0.6372114616090158
dipropyl_sulfide	-4.031094685892597	-5.912737582467893	0.7592554982291989	0.3304445849305961	-0.11985672300219578
ethane	-1.0968450907300074	11.291193979679564	4.776977386590679	-7.2935906430641095	6.753957511024456
