Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24
1-2-pentanediol	-1.4030831288017047	-2.0702604459370426	3.5901869205613384	-0.7549727824232506	-6.567872082624542	1.7582086018922665	-5.151483666555197	2.7987770796280587	-2.753938756791482	1.8396600163374133	-0.7920404436406738	0.2919837168147745	-0.8047420430168115	2.6913911565721036	-0.36320372585425925	-6.583807282318723	-0.9386254373793202	0.011530637538958114	-1.6356303474627631	3.2500444664722727	4.687887530877347	-0.28540629843637766	-4.408898794851289	-1.635542849042115
1-2-propanediol	-4.547297724948713	-4.246520235328906	-1.2858606622238624	-4.906890081230872	2.5436655766595875	0.8128902580361878	-6.3328317299839885	3.549117145190889	0.21436673327332736	-1.064777344168425	-1.2051766783062172	1.9897263192277364	0.37889604967169077	4.309474346156994	-3.5089116996806546	-1.3536062513268445	-1.433133261555171	-4.982855403828765	-1.1284544568613133	-0.36593534536245503	0.038553045026465345	-1.4394910848295703	3.245323933729492	-2.815422618251548
1-3-butanediol	-4.066933259975642	-1.0841276509548428	-3.235646440546506	4.091230828272588	4.235242813321571	-4.122659319013746	3.4763146577103057	3.1216775334246156	4.314730736316744	-0.23718677808695984	-1.6570337019009769	2.9683110401135355	1.7018819058542987	-1.90292440529315	5.479776192040205	2.5949552789053536	-0.7303866427573826	-1.4010479920062626	-0.05724077912859689	0.9275906393347881	-0.2257886659225125	1.4920355200618	2.39032012505003	-0.5371086388691514
1-4-Benzenediol	1.269101295318789	8.41568566686957	5.599164182039113	15.58978864762197	9.154047946820578	5.714885437567343	-5.733809314967351	-5.376053805628875	4.596219803130492	-0.9146513372653863	-7.099564735617073	-1.0147913069194394	0.06343263612887061	8.11598989629388	-1.5414855619180283	-2.7213546423752772	4.034222736709471	1.4568638703341075	2.2083924859254345	-5.065628333584416	-4.006592919972333	-2.5796964322439555	1.7751617761804308	4.176453207830959
1-4-butanediol	-2.7850426682720175	-1.5650605716681065	2.3850466361012836	-2.615264851585402	-1.6119423983922139	0.5912986384492697	-5.783265880984241	1.7693825879396905	-8.51206236036029	-0.650469627105768	3.18654648007666	-4.460424373873827	-0.045997459321244515	2.3040413297663616	1.101402591946714	-1.876300269555175	3.5226327943597067	0.2885347795013164	-1.78554556235944	-0.1411524602804354	1.798638777130111	-2.4765351259199906	3.7144063353254406	2.308554869529136
1-bromo-1,2,2,2-tetrafluoroethane	-3.2002469090837646	-1.8316067476452902	-0.3238259378140844	-1.639496465263649	-3.9457310814627315	-0.26057606620758206	2.1340943696165064	10.370145966033657	2.2335405160600326	5.30389813921216	-0.8820576985161513	-0.7225141454097624	-0.27486953889381877	1.9537691863385551	0.1957295106579938	-2.2905853604553204	3.285131314838921	-2.90079065694331	6.103007586659806	-1.6305168099378484	-1.1423233388238654	7.853052223604422	0.31514581096869354	5.423732659436102
1-bromo-1-chloro-2,2,2-trifluoroethane	-2.6654263917605743	-3.4459361009347735	-5.9192792839564765	-0.7157390074275085	-9.082620831425238	1.001404771348474	0.6090269598191712	1.687569879239493	6.214817083896021	2.3905685087352317	0.925930981895055	2.0002324456551905	-3.5127827455123373	2.0231241106356808	-3.2211196115758907	5.063711201982159	-3.3607333377240565	-0.13979606481256124	0.005046572409767452	-2.5883942961090325	-4.049351060279601	-0.21526850151069968	5.044177615681174	-1.7885379510904276
1-bromo-2-chloroethane	-4.561607840338778	-3.5320946889717257	-6.31484464833608	0.001093953763623698	-3.6223335461843287	-2.3363174595710476	0.4884613489987088	-0.29490972582294905	1.945701640211935	-2.4337246494832177	-2.4948124649948626	-2.946998093215019	1.7822916740842327	-2.5956219884005445	1.7231635282434017	-0.6472075012441587	-3.767831776385565	-0.39239425552465856	-2.628683034731223	-3.8752708743978	2.0429627912182062	2.5098786886086915	-0.9171368070705802	2.9491619334373205
1-Bromobutane	-4.275590293141414	-2.325232575651598	4.854230188275621	-7.538032422048907	-4.452849143307889	5.013911067476351	-0.48904881834377406	-6.454329006369741	2.5302786302826354	5.6391202833444325	-0.20519911219940698	2.0265966320353566	-1.428345877299263	-1.7711284260219986	-0.16970417269631488	4.401468556402508	-0.3426812061002803	-1.2232731108937196	-0.5931096460280076	-1.47997861415792	2.5477099882238963	-0.3738236969929294	3.0206294630444024	-1.7467674935497672
1-bromopentane	-3.549734429330843	-3.3428042916142546	2.5994846659922546	0.8772845904866274	-3.7876892427686246	-8.439181702312986	-5.194305802796136	-7.897957382626185	-3.689438183236899	-1.1392095988774444	2.9219694426984204	-7.546530948856006	4.57953623020673	-2.197075099865322	4.160980786797652	-0.13992104118489224	-4.628624566086799	-0.7446331071422007	0.027027775813502894	2.722311285975326	-3.400188379920558	-3.0483945028309125	-1.1661353197782152	0.9839151239001456
