Molecule	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34
2-3-butanediol	-2.9136122153145547	-1.7239365347431375	-3.04927736493596	-1.3510056741902943	2.2672798352999832	1.3848414369791815	-0.3672710080773322	-0.6311839642090411	-0.5976022639886489	6.751302989243366	3.3960248247329425	4.406104456796417	-6.229458367987139	-0.5305351470224295	-5.327134532651702	3.2705551451131623	0.8207116221318822	-6.169088899520304	-5.259676778196719	0.6565348163113842	-3.2496991867464384	-2.61528634026745	-1.0779668239640896	-4.177429525701386	-1.5662181322049475	5.200060942029006	-2.6189458842652584	-2.5499376201833566	5.28821014455441	6.236921340934423	-2.3086140006935696	-0.18491283415400117	-0.011041619244488068	-1.7407263408997438
2-Ethylphenol	-3.3869631375528955	5.77976038465553	4.47829439941204	7.70016909108345	5.408669464907413	-1.9978327507762506	8.509463560168504	-2.788005048577819	-8.55934187742621	-1.5082569601938116	1.9615132983216728	1.1533904755846003	2.2928003027732577	10.26472949453141	1.7466565005555839	-2.172614629775152	-0.3437905645169161	1.9680396905751734	-0.008877500765053326	5.689657750787618	-0.36870220196835285	1.0864359887990784	-0.8510680646079853	-5.616817140435623	4.7381234337563125	-1.735552747831131	-5.230632202567748	-3.8632319277216016	-0.9128717502653331	-0.6410442944972556	-5.267516635873641	-0.4400647566426557	-2.369766986167687	-2.1030284280440794
2-Hydroxy-1-naphthaldehyde	-0.5063579884606222	8.68239670179992	13.25822993444152	18.890883920411056	3.3044687542795366	9.138301752644173	-7.157052535622639	-4.949074774426666	7.349614337861263	-3.5389484113044367	-2.966431909888649	8.508403760305908	4.82042738495205	-9.805996965810456	0.09527241631250431	4.560101094371708	-5.209153050082035	-4.6626995104137015	-7.296200027920971	6.66783009831328	7.701213741591906	1.1520014804682146	-7.953518417753097	1.3193568252040402	-0.25043121043671807	-1.5862417364370418	-0.3633342916847786	0.06940680472428612	-2.890851301980362	-0.2819320859519148	3.5937882701167503	2.2659848520633923	3.3989623532622133	0.7091334185350895
2-Methoxyphenol	93.26263824220835	0.09404671476265551	-2.428709869118601	1.3024057549271724	-0.1943762088532269	-0.4600230956166534	0.9593490064934765	0.43876221986253916	-0.48235722898397104	0.4689277783511913	1.0617706585270095	0.1939842788458492	-0.13223563890643156	0.7144071050175097	0.6458276985726777	0.1838802229751779	0.18987245493204385	-0.30918679882603006	-0.04138654182639681	0.3412386983202305	-0.06874054757423685	0.22379141417859294	-0.12456916769152145	0.24891134150119937	0.6801864354775837	-0.1726401643551799	-0.3936297313307896	0.00713271005365784	0.09469888071313493	-0.10246962669101542	0.3301849129888103	0.6126958310820111	-0.2253416262534341	-0.14833645704113468
2-naphthylamine	-0.8933532068326515	6.641542116317525	10.04995420343168	3.8044955558299343	10.406818292106927	11.223034989093483	-4.439015577458467	-8.81480206575223	-6.382445836750453	-2.9531573461824183	13.776317247238662	8.106151336310607	2.8140321836449873	-1.0443520430309619	1.4538626494050773	7.104237952443094	10.806515272328397	0.6696895563535173	1.0642288248184466	-11.844072535998599	-6.538503373265306	1.3286009835725898	1.554036694530162	5.8562095138291	-4.004588613781649	-2.863824022460507	-2.687924359364292	-1.0892980440749496	4.269335266760561	0.4331027131951144	-1.3923406798574465	-2.528214782601628	1.2784477116623807	1.743279026496176
2-napthol	-0.1419825929813091	9.926112260385414	6.7187445925146525	13.684527520459136	1.2210856655908133	8.827468012940765	-1.5201844420193489	2.6789745776519593	7.272185297889447	10.431240063605845	-1.6330998406047519	-5.238851774446131	9.11140831140649	-0.5496321709488304	-10.635955989753532	-6.12312987229319	-5.052803232390643	0.14048502229333984	0.8910360036629758	-3.243337554171378	4.367287382966194	-0.21952381042538105	8.693246504282277	1.3957522761683754	1.356815753182525	2.029677033568865	4.237921238810118	-6.17824355553431	1.965734473238189	0.8678425013905859	-4.1594511755453665	-1.1412450778428473	-4.647744338921276	-2.5970492923198716
2-Propylphenol	-2.411733187889704	3.9011718969429734	4.6859215458321835	12.328827642555018	3.175909779587049	-7.861998490990287	6.019911181801602	-0.11813323132168266	-5.7014263798263585	-4.761437219217041	3.5654263224736598	-0.2586063252576545	-3.1441379359869797	4.735782540208067	4.3385805003600275	1.4822201876203762	0.44886815984333434	7.429323065294334	-10.794378194203677	5.429623369824357	0.055703396958880866	-2.8789587617216377	-2.2042366790547425	-5.582601292963337	-0.605112259997882	-1.33601914464464	-3.0449126108754965	-0.4857326176544477	-1.4538915348085606	-0.10485829051555168	-1.2073265504638122	2.5011914853269057	-1.2714043921297546	-0.4691369544337652
3-Chloro-bicyclo-dimethyl_phosphate	-3.766861833027633	12.189935557917025	-9.476682371181349	9.531896978402044	2.9719073650879815	-9.858079062936444	-14.231960790140015	6.233986081352332	-11.124826809666061	-5.833045014388208	5.290918880620907	-2.1776783257103722	-5.042057425802813	11.889055588543208	1.6648937333896618	-5.442432151470095	-3.8597721950778023	-4.292882611646685	0.6377784742009976	-6.32832425158596	8.642747534296848	-2.3553610680850774	-1.4829938699919492	4.637534322666705	-2.0341824802181883	-0.43072205217634885	1.4904129429538215	0.32145557163405647	-0.013925888480067112	0.34728580978018886	2.4018153064123484	2.5464370719249505	3.2282183171766747	-0.8126972857905546
3-chlorophenol	-1.4775295641694988	0.517731898175093	5.2608365533742045	4.631592313021441	5.1471282001661205	-3.9047276172681333	4.0535280217516885	-5.940304799755979	-2.9544078367485693	-1.7750985872057017	-2.3963311447363824	-0.2901320718023734	-4.695132545951162	5.4349094871408115	-3.909314085474169	2.369806230366837	2.725137341408655	2.4509780754389694	-5.474894865703919	1.3329588939822894	-2.4331657935095206	4.3353231635992024	7.984827414872177	2.4187605895902493	-0.3409590974011838	5.666502072619531	9.670345116077414	6.758662521519833	-2.691099936127974	-3.915453689482236	1.2941452211709756	1.4560029317578387	-2.2242701621192635	-2.049507780387944
3-nitrophenol	-0.04537969905992485	-1.1422098768182474	12.416928925746225	11.01066242219312	-0.09798039848522029	-21.489429494482685	-15.671683950712278	3.307813768093581	15.201954223601765	-1.4885751828391482	-6.929231383362135	5.471846512498019	-4.748341754500447	-0.07971824003742274	5.800134757471315	-0.901765463988218	4.115918742960405	-0.5274695771810788	9.574110485764022	1.0261125187493552	-8.198714859731801	5.590749626718354	0.18789452429348744	-1.691362317585574	0.209775694611827	0.6186934103057062	-0.4713161299711122	-0.6963774216302927	-0.8976186173941163	0.8880966364003967	-4.32685027570523	-2.901463639329417	1.0640217993367302	-0.6219498938006746
4-chlorophenol	-0.7194592597603408	1.994144088648836	1.0642761912013268	0.7904625911635534	-2.500414542252791	3.747393493672542	-7.576745000175851	-7.04641379612768	9.0433580055247	2.3290986156156177	-0.5121639399020349	-1.3562599832047937	-0.9884811334132766	7.88324599225073	-3.398819543416892	-4.342855650863325	-5.647811536186857	4.769588028334214	0.7767277133004713	-10.9972759440163	-4.689424179277439	-6.42759150663423	-4.627386210329542	0.8400393963854735	-1.2497786875685089	3.4896092456265624	0.1104279671031255	4.862810062285752	-4.36442819643902	-2.1915610371272347	2.37729901381666	3.0362423098183817	-3.0700003763393267	0.6958935924819453
4-Ethylphenol	-1.3876520686452174	6.589028233884211	4.259314918068728	2.1299531526904416	7.558281086085777	4.055473541494768	8.208219485242818	-11.355347731278066	-1.5639274065363646	1.5330815725943299	-0.7680623126187606	-5.3520071672581535	-5.453189076308132	3.8874275154930227	3.315401982304378	-9.161667899459681	-2.5212736775206563	-1.1768090304900707	4.353929693176379	7.909942050024161	-4.643898012644627	-2.1496372719771273	2.0369146237760174	0.8653754439912327	-1.783641550755113	2.159560089172714	-3.404732293013394	2.9521183722496422	-2.371963963675875	2.373414634781049	1.2107042884866934	-6.285700830244161	1.2206970286161734	4.704065487256224
4-Hydroxypentanoic_acid	-2.35492846781369	-3.234039365530323	-4.926887768952603	-2.2494299119667898	1.092386705162783	0.31545369080123	-6.640351074806528	10.647019806822971	-5.930509872279674	-3.6299695711084246	-7.480017363292415	8.683870642264711	4.235692712733826	0.5779724937172427	2.502864842671683	-7.131601467044054	1.081484361088803	0.4144571191326798	-4.726339680592918	3.8336561601896997	-3.683492730377502	2.162953786802057	-1.193437251773665	3.3564446004501725	-2.865344606263367	7.261334357840114	0.9508331900052762	-1.2303129414549818	7.122720260374242	0.7529493824753876	0.8624515452275683	1.8173870018393377	-4.008156605236367	4.873563560396049
4-methylphenol	-1.6002464233589353	2.76833921518756	6.202593615124481	2.23268056226502	4.2106682828405	0.143343248471165	0.8251842433176433	-5.32662735640933	-5.710573440086216	10.374297744066782	-5.430871249390813	-6.010652702045995	-6.7564752733651225	-0.9584037309910377	-7.264275976410758	2.0513568656925902	2.2305150399227966	2.6430262494182113	4.473325255537375	8.86584442802859	-5.849803667752497	1.4986197547013331	-4.072973693829219	7.1101429480147065	2.456569561023364	0.3854686149484215	3.6984206317555106	-3.2377805159059343	5.130884969060128	3.1596855023749044	7.0190996704046675	0.8202388907573696	-0.7312411513627941	0.4101542372827804
4-nitrophenol	-1.7138374488316617	11.62218995556483	11.108181033165293	-3.2162253737907434	-6.664154999676512	-6.275803652675706	4.871336968586754	13.384452529083065	-0.479411013647587	2.904200041089684	5.534701990279702	-10.75797485389404	11.822332685026666	-2.7939100185242816	-0.22793283720363627	-1.6840936435088456	2.9468388623458774	-3.1317025693990113	-1.9971231155475437	-1.2274406285006412	-11.50003232481931	-3.8183724924744484	-0.12343777554851956	0.5023831660530657	-6.328874265187235	-5.324360800702183	0.1086250182174039	-1.0150952604082524	-0.9553745478897261	0.2480182841289769	1.790036706602757	5.042460351347811	1.3811612853666164	-1.6312627374259714
